entname,credit_grade
ce6a86e1a70162d30515257befd30cec,N
0ba30be5e9de05b58e70a616f3249475,N
7b3c0778caf4ce82e15c930a964a0ddf,N
a9e9511ac24c588d642dfe204d85f65f,N
290d931a7e3df24beeb76a93f5d6cdcb,N
d4ee5059e4c3154922a6864a28b47543,N
7213fa0f906e73198463d8ae28cbf9f8,N
6d8bc8dc264272cd979c62bac49c7c70,N
e6aade3d4c646f42575d61c5c8e69772,N
9e13ffb7c2d6f9a9caf7c085254b1812,N
4439279f9c4a5c498765b4da9958df88,N
0220efb868d6468bda87d37258f3304e,N
e77afdc5087b496290a392f15cb7f976,N
070bf3945ae96799ffc50f4af1489d2b,N
f12452cf89e53048032483b4d594ad93,N
0ab579102e5e5e4f07371759a108a64a,N
5298cd98a21297d4b1062d99df7753d0,N
8947f3c0a49440198a47f9c66cfc96d2,N
53fd020e1a00b58bd4e8be920715caa5,N
dff5f12a56787dbeceded1940eacda8d,N
294886c8b06cb96e51418810c448cb21,N
623f7ecce8ad3f7786e5da5d463cef92,N
895edb56ea8a96cb4f39d54cf654dc15,N
26222c4b0b00d31cdf2a42f92388b0ef,N
b82f884a3a4401b8d62d09d1f426cf71,N
4cf5e4715f5d951b40f35acb65c98c78,N
bb676e53955cfd7df33364795110cc49,N
c9eccfdbe6bef50b52cbadb31a2e32ca,N
93f0f6e4ae65ccc17759ce2101239a76,N
ed897fd1a7e3032ced514737a561defa,N
fa10230c844f3cf868e06f4db4d0a8ab,N
7459fbeb103aecc989a0f643b6582c82,N
09862f346a7eaada9a45e1dfa61074e4,N
2d65bffe6f400525882bf3ed4c10b9aa,N
cb99e6c6411eb06ba2c7ed1fb9600e38,N
bd32ae22c8ced030f8f59a65c94a33ea,N
5784a3879157d13a63fc328ab3f2ff6c,N
193ff5c1a0999c924bee538f97e6d53b,N
a7ac57cba24048fbe9cb2b3d841415eb,N
c12cd15f145bc432ac751d514927209f,N
410850e14828bdeb980d257adcd2d9ca,N
8e470c1021fc17f19b642816d32c4aaf,N
9bee708cfabfa30c5479dce0ef59dc07,N
30244d12b27f5c8b8ec6c672d65a3a89,N
72eb1c210028caf54da0580cbf6f7aeb,N
f59cd2668afdc4837d4fb1363985b757,N
eba123c9d3889eb52e68985c917a3d2f,A-
e223c408776f670a1cae31b8af6144c1,A-
5ce26026ee0a4672d46252cc1e34d7a6,N
353e3c1cd026b1d088aab5290cace2ba,N
f779a6fcf52271f725ffcc33a03b31c1,N
5b558fd5ea5de1f68e62773b151e3a45,N
3e84b173cc98a512c1dfb6fbd80358b5,N
0784c0d9c86ef02db5bb79daf5bec388,N
43f55bdc65ca6241cb704750d968b9c3,N
ec355a2702e148ba9b80ef536ea768e2,N
aa889dafb14c2588ce1e8f163e1a9769,N
f21116a7d7d64ef7b2a02c43419e4e1f,N
67c3fa9b53cb48d1d92f6ad2d4ee24fe,N
8374079b84cf212f643db3d16b72de43,N
e163a75ce4c66fa1a8e979d338fc1c08,N+
0abdcdb65c2e964004b24ac9ef231f89,N
051a728cc2c11627edfd63698c745a9b,N
ea829f8585034f814891c9e2fc447bcf,N
422b3e3e3ccd5652cc3766760fdaf809,N
465fc1369315fc75049832e6ce2b2e62,N
06c125384b1f71448527a06c7fec9f41,N
29fc4d80a24cdfcf3509bbbe3ecd389e,N
3a077840ca8a761a3d1b8246fefd0c8d,N
c950814f9024cdb3b6683643ccac812d,N
d5a7d8915a14f72feab1b983be75a6ac,N
fab47c12bf460e8d1109f6547ebd5cab,N
cea51f1760245fc97683baffde7b497a,N
481f43e1750af3cd8aed7bbce57ca39c,N
3d3499ce99be65d02f33bfdbe2b74b86,N
1d0031a02dd7d311b7e97e9b192bd708,N
7948f59ec75a56b24d96704af504bc4b,N
54011a3fff78a8fe66cfc79d5c687e39,N
6f7d32f3e736c54d54be8e5d6dd1d669,N
a32c83080012f0aea8fb595e35b78906,N
572d8029083664ea6034214f99d8f95b,N
0c1e1010cc810fe92e92e5db62c428af,N
ac20b35878a417b38a9240447992de98,N
61b4cb617c855c1be7658647d232e1bb,N
c5406f466d3df4f0eda7b3eddbfe6de4,N
aa7c9c4ffa27f3574feaddfcc02aab86,N
a29e141c3721276f653cdbe5dd37c9b0,N
e19313c0b1f920cf84d177cb5c31db44,N
d0795347855fed3820fb98d120bbd6e2,N
7f8ab89446cf24b8809835eed9fdc807,N
1d8941705c091f7697859636ffa9e724,N
72cd109af8a12a562da3e20f5d6c157d,N
f18c7ac1a85a1dc4ca75d85bd4269da0,N
0562ab66c4aac3da6ee48e581bca7624,N
2ec143e4480d994bc3221c6dc101cd9c,N
b4d974108a73c98e059dfd752fc86483,A-
8d3e4533b34edb01f9204620b72b9c7c,N
74cb07e74523ed25e136867bd55762b2,N
f5f4bf57f3c6ef2a350a35ee47c5ee7a,N
8c31a342571be71d5b5b3c9ca6f8fe04,N
6ca3bef21ff5aef8448bba32cd03126c,N
abd87ffd7fd2919fc77b3bb18c107213,N
f18b1753f51189a973ad3f7b19c31899,N
a00468808790d539758d5a9f35e7b51f,N
ad950b6a8ca6a3b1f41fbd6782c36f88,N
94ce11f7bf8c9583d15f0d0ae613f466,N
40e37ce8a9c76b7a876a6aa5e9a5f159,N
e72f4e0774790d740bc79bf346e6485d,N
c99e533cf9028dcb5418bc9876bf2879,N
bda97585f7b5f1851fc7363e2b1bf296,N
2a76d5a5327700bd4544f2efd093f9fa,N
23214393edfafb0dd8bc481b46dc0357,N
7d1ca4a87d728f813a7a141552aee7dc,N
43bfdeab4d4e62860c51940e9bf86426,N
4a0bfd492ee2d0da0e63b5b399c49ce6,N
365a3a093d833256d17e04621c92beeb,N
96192fdd3dabdc03968cef42dab79b6e,N
5abc2f601d9fadf568098f280c602604,N
78cd194cb9c760698170d2d87f9cc405,N
41b4f03b34f81eb849fe9f8f7508001a,N
3de296e5458ee9f6ed23e4a4e6c4c307,N
16be15a521031609479eb459d1932835,N
8ccf1f6686b7bc828d1d4cc514c09121,N
c1794adca9ae76c9a0fa41781bed7815,N
595bf2f56ad5b224fab3e788b48f906c,N
24aaef06182ffa051960d632537344fe,N+
8dd37076ebdde5cd87552b4b4ba7368f,N
d6fa400b07c71b735abd287b27b1ca28,A-
cea3f97494df7e9530a38a3a6ad2e17f,N
1ccc48e0697a597d3b0a2d0425314e51,N
4dba61edffb63c6409e85815f8544b3f,N
0a44cddf08dcf08a7566eb899dc6bc3e,N
1075bcf9a121793c7cbe9cfa39a333c3,N
f904f4ff6298917076f069a3ba586a6b,N
549c0efb862260b5b0454f906c605dbe,N
3a360db4bd3dbbe6affca24b82feabac,N
0dce0f6319097f2469160f623e3776d7,N
96e14fee9a703b70ceb9d6d2a08e6a5c,N
2c21f0d7b8a47916be135aaf1f317762,N
e2b83d1a22ac6cc0df4aaee19c41cb97,N
e8a9db25697b6bf610b61681206aa16b,N
285caf41a4bf843ced7aeeb316daad7b,N
45f8cb3e403f61fac76b9b49c337bd25,N
ddc4fa4f508895c8fc8072e9c101cf4c,N
bb29d2bbeaa80ebba3b4f4591c24e29e,N
6419ad138492813db6e9cf00668d7fb7,N
c7c14c8ae1d6a9265c3ee0cb1df13325,N
6ef3d274e9476ba71d2ea1bc17fa1e74,N
50dde871cc02446b11483ad116014b15,N
c9a66681564090c4ecb22e8a21967247,N
4eb2eda95cbad8198136deb6d2926b2e,N
3ebc5c1b07c589ccb36d706489ad3daa,N
3eda85ac6e385e73e0d4c3a1af7ff4fd,N
3a8a6f737d93ad9252ea244c76ea21d7,N
69fc7a596ae93b1935c31bd31c3fcf6b,N
145b4df565ae432ec4e21f106860dd65,N
0a7f45808463a56ad073ecc719fda26f,N
c40f77d8fb61b31298a4ad6bc8cb9484,N
f5462eac4e70f436506c9a98447fe746,N
3d21951817c0c0e0cedd838c82093ded,N
a3277e6f7c419f21b8cbc7a8f9f2312f,N
ee6f49f6c26a7660fc911017c186975e,N
d0d6c9a681d8bb834ef03628d660cf3b,N
4c20e9b138367dfb80a3d9142b8d058c,N
89a625c0b9e399a551fabd822fc1c1b4,N
99aa90c5af001d70866b4545d2358cc7,N
3ded173409dac00ded22c4e7f3a462b2,N
a0077ae7df584b11542ab198fad1564b,N
ef988fd4faa46b0abbf6e98e575ebdf5,N
6476c3590255173db0d9ec3fdd7db1aa,N
094aab01301c22335f006e304a7a7eea,N
ca8e76da7a6cd0b72d72d5d9c069afce,N
d156917d2ae625e599c2db84c1d83ef9,N
92c2c2f7a36e5609bbfc276737ab99a3,N
58658460cca21b836bd914801cd63994,N
79f5fcbcac43ea37b81fc34c3f74aa9a,N
fe3910a1540f62528c0fa9a992110311,N
98e227a3bc8dedb060b97c2ae3df45c5,N
f82d3a3afae3753b10443dbbd5aa9169,N
4fa67768aa75815837b2d006d1ae54b8,N
aa844eb2e53bdbf4bd4654cea8753822,N
050d9e4c3dc97cf3138f20c276d66eb3,N
4440fe7ff0ac94cdfd19cc51ffea7731,N
78c96d8dba035d2e4c1f6ab90cbe4bb0,N
cb7d4fe2c8a9f0c8d2f29a25d2a23094,N
9aa8df95b7a64db61f37e732e8cdb981,N
acb969f197bd18457d63b2ca71f93d00,N
375a9237a152cea58f4352eed6aecefa,N
53f9f246adb21cc7351ec9801d62e14b,N
928ebd81f128810c97092abdbe0a7492,N
584672a1f17a4735a5372c9fc2c1051a,N
aeee2c45042dcee354eb487bea034a23,N
00b1b3fcb710d75cb3fa8f3f32c71b36,N
3d7ec2d943ed222dee7c748f7d876d5a,N
4920292ef488dcb7bef4f6bb66a56e2e,N
6629da8c819e2e309197582524b9262c,N
49a6b32dfb41ec700f9910d6ce153501,N
158bf9ea1e3153cdf1d8d6c5122ac836,N
f028d3076d3006a9848717fb439c5258,N
b729ac55b53ee1ae5056c9c4ee2b074f,N
efff0362ce9282c4746b906803dd3af9,N
a0e85f22a2f8da9b56a524306e6b0d44,N
0281b1b52cd5ec87a6d869a84176c932,N
2cc9e544b30a35c0138c413f56d8c36f,N
4822e0aeaa83b72c0ab5bd99838dda18,N
2266b0cff998cde84a60c9316b438e98,N
b084f2b0d2b02fbc8459ad3c67086855,N
567653d8d1e3c9c8baf4010d68044b46,N
bc7e13ff90f037a0b7253a2bec04bc2f,N
67bb0fefdf97c9a2a7a2810d76fad6c4,N
514cc3b8a9fa42c4bea244a8e40658fc,N
487e7c6973fd06f52a19a1b6bea00bcc,N
1b0b7b9ae3b4a96364e05c255f2b47c7,N
70b851d63834be0bc0fd745d42bf92ca,N
882fd17946fd7c9afe0172ef4226b2ce,N
c29761e8d43d0cc5c1f01c9c55199a95,N
ec9ce82a0be0916c3d5a79314ffa367a,N
bd768b33fab3eec4636cb1d81ffafda7,N
7540c8653a65d99fb2b52ee08d895854,N
832e276893ea4c7eed8d3cf7f30442bd,N
4608201fcd06f365d30456d60c744696,N
08c4e557a69349c98c7a8c49b107b4d1,N
0d6edfc994765dec8ae8ff7a5f463d3c,N
734f77036f93fc03e15732780b3b8220,N
2f5ca2f84009342f07cd9ff2fe1a9938,A-
547b1eb33330ab98f7cb2d28419e4adc,N
2351421977b6918ba54b90b012e6bf00,N
b57202590013968740680ed0d0022559,N
b932402c7acb81e679660724a3278e9b,N
17a60c7e7d7957ba63d22b805334cf37,N
cf3593ced81728cb15d4509599d317f3,N
8b7f826a87b2fe9e6627a2bb6f3c1ce3,N
92895aa5c88841ecf78b8052ace9ba99,N
09124bf21ed9c44c4cafde7a1c655a4c,N
cc3d0305b7d19be8d99f24becb3364ca,N
1538e008a9675d30b47ae897f07f940c,N
e5d2023dc77321a53b4ef06c7ad1b674,N
f6a1d8d37ee8c6a9c29e768b65129e9f,N
f5313d0ceb1aab3cb77dad6df9162060,N
0e45f5247573e62b9e7408dd5ed83023,N
ff4dfef2fc3c0fad16893f99ff523872,N
170c4cfb1fc3f1c226ce0f19e5675bb1,N
1e116acc0885f5d9e8f7da784ff6bb61,N
188d572893267599194365c1881010a0,N
8e66fff75e39bf626f56aa3fa27ad47d,N
76b45dad5c6049234fa75b963062d8d5,N
2492a89c353258eb60d2f0d3e9377c7a,N
433603b1a661b3952172cb55f4810074,N
edca2dbd3db9f1d79f1207ca4568a989,N
24c86073a0299c4c6976d778e831ba20,N
18f3c36dae0424727b49030bed129155,N
b0481d9f92ff7b90499d3f0a8a9819bf,N
0c1b6e0bc29553e2f2e988df20895b78,N
3d8afe749ec9ceeba45c5bd6a3118002,N
058e7f264a1a5aae3793290948a09d6f,N
c7796b02f1e7afcfb33f873896313b24,N
11273c9af6b34d93fe5059b3f6d0eb29,N
3f41b579c5923949c224cd14ff21a4a7,N
3b7f11f11b0b88eafcc3a9c730608661,N
a6c9f43bdb81184755e66549bf174e2f,N
5038f3c145a436365925f92573a30e89,N
cbffa6f49e1dc4d7d192b73e24772a1e,N
8d8701f1230555f17c3b16f0fd9cec4f,N
d79f6cb78a18a4a43772e456caeb9842,N
2a5713e3d12ed363fe20ec614950d49d,N
6ecd31716f06c09fecc78cd15cb71fa1,N
c95f62fbcb780f8c866704b0d09c7462,N
7d82325c8e2def5014f24c74d2b3e527,N
46062be268dc27bcb0f584b6d4a82c54,N
e60dba20a8c154057b7505c6a71e0069,N
f9ffcc227e2f9aa5da17b478ed0897ac,N
b5ce9a8af02293f2c08e9e3311ce7878,N
fdc9992780a0de7f222cc13049abd853,N
0d01291d3144d7b1831ef0cc60df8e60,N
052c4df31dee3d586c9b71f7641c0671,N
afcd5f1d34a4058118523231037efe91,N
ebcd0894a94dd756586166603cd22cd2,N
8967bbbb3b41a034b2680e030889d63e,N
8f1063b44537aa0f3b7eeefeb49b4edf,N
f6c6494f75221f183d674d17554cd924,N
cfea51ca1333e4557ffb840b818823ca,N
28258a556e3a7699507e79b917654f9e,N
8c49ae734a431bf223839840d23cecc2,N
f09a987cc06d73b30075e091e9447e17,N
c14fe79a6d5d1e2c05ab14cc65553b03,N
78673d2e77f10f6d50da9c1363ae731c,N
e7d5b200e34b76c8026ae2752ba3e616,N
25fd3ebf09e26b2fb18db31b32365599,N
205a606824b2f613df2b24cf52b92cfa,N
7d49d661e18eb5ff94494eb7795cad58,N
af3df4224691e091b7541f6201565603,N
9632f1d47749739fbf3fd911d9add7c6,N
75a212b48645f5e14d6e0d682cc00ec1,N
81173a8d54b6fcacd17bf8b1a3fc951d,N
593f73f2e43c1bb1873452a75fccfa64,N
9f66a3fcedda93de273df19608dd2b6d,N
6ad77086ae9974f234a27e2769e8950a,N
51229d1bd7c76f4b6e37047cec4e4a02,N
10d33fd379e8ec29bf6257dd462d95c3,N
2aa6977c541f99f7b82d0cc597626080,N
dd85f7de719711db4031aa0e2cbef118,N
3dfcfbcf3b5f07fcde33fac77f8c9fda,N
889ddb2e7837048a63f9f2cb7692375f,N
0a83dfb741d55baa50e91e3e5f6104dd,N
41cdde242dda05600bcd972e7a3b8904,N
ddae35c19f483a023ace14cc1f3bb6d4,N
24726b20ce828ce0288cd0f73533a847,N
f466aa14e84d21fc1c9b6a2339447dca,N
2bd7de4efb14ec853b8674eec4cd9ee9,N
658d2657e26ffa2eb58d5233d282df35,N
0310398f72ee827d1995cbb03047b815,N
4ae72c10c4923f680742ba1b7ffb4c16,N
c04303fdb3fb6cc86805ab0c00d71ce1,N
f2b41ab22ef5a854c21476c27e142e78,N
b6cdc899d66cdbc803c95afd043100bd,N
f5a31af32cd25ff652728c05aff8e214,N
eab9b191c36f8aa4528f4003d7fdfd43,N
87dd3da8780aae4112f77a4b22860153,N
a32d0cf6fb09e963ace43ecd6faaecc0,N
45b1aad3a2b9e46f07e35b19a2ecd3eb,N
1003ccbc2b352bdf6b5a4c9f45d7caf9,N
74d468c6ef1084241f7560d7cd8de87f,N
5718206280e55f47ad57cb3d85b57769,N
2d8b4ebeeddfe16d94c46b7ad4cfe2c5,N
91404eda2409b6108e0a07b0466cc348,N
b3128a3ebcedb9e44ccc064b5bef67e1,N
db9d5d29bcaf42d0b3e394f51fadb749,N
8ff8a984c62c875e5c88ed8034e79fc4,N
c062008d44e34ec6e6e494972c853234,N
11a175e1b926015a8a725e57c91de756,N
f800fce5cfaad14678118fe1881e2c60,N
3edb203104630a0ad3c63289427751bb,N
a6de3b931399c4db4cb4eb8e06ea286c,N
471d34d55aa8ba5f3842a3da121d2063,N
8831c5ff16b04ec5b606b16b59655e98,N
42d2a274c6b39038fb905cae1769aae2,N
1d7d05905e35b5fae6d5189ecc8e36f2,N
d8757814f6a2eadb7e9b27b275b28429,N
05c8e8146432eca7ab304e1545f0ebfb,N
db1edea2907646f8af5d02a47d2d102b,N
ed480835450917fe48599635c120380f,N
4e220fd71677a831d9a3711647d0193e,N
0802fcce0b952c2877dedd744df9e467,N
3e91cdb4dd036334b51e25d706fdf59f,N
1ab49efd92c589a16f8505ed1bb5ff27,N
e544b77fd497aee988a7fc0f0bbfc25a,N
19a893977eee27e31c871443e93e15e6,N
9d07a9222cdfcd90c97a7bc14f83c907,N
9141644e639c8dd514d53d6f68cd0f07,N
d98e166b30ba546eadf12eec7332e405,N
7fba195fdcab7d680228ac51dd9455c9,N
b40a6a45f5f66c5dbd34efbd3144a034,N
7a40312650954345960297930586274d,A-
7d356123ae543d61fb863061e397d452,A-
85762ef08634c5c9ec772b3020d6e417,N
d0390d3ece9c77845197f5246745b795,N
da99383cd7087e8b0fbce68989f6f4de,N
a273d13572a6368aabd4adf889f835ea,N
1b3dc315e5bef8de070e8afa051986c4,N
1f676d2914e2322587f76e28fa590ecf,N
3a9d350933dc6d79d6164ff0428c3723,N
17dc85ce9bf26456713dfabdd9f1bf73,N
f55f21afd51bbb91a40b7d8964ad0b38,N
bfc796f0bbe8f1aefb19fd095a6154e4,N
b506b49e9d06432f3acc27a419922d70,N
b4edd5afd903f31275f1cfe89283d3f9,N
6b0d9208bf2d5acab085532f78727808,N
beaff2ec26f27a95aea2221f469f113f,N
eb79800345893d3678d2defd0e0e862c,N
2edaad50b037afc04428667d3c67b2fc,N
de8a3cabc6f317fab64c800355deff5c,N
38aabf8b6814b1026d9cda76da5fedb2,N
9bdfc0c23b903638d39a7e8b444be0fc,N
c7c726004917d32b045bbc2393f6ee4b,N
00e80a17688617fdf54cbb3fbd5dd319,N
702d2e0a33b3ed841f12ad5a085ad258,N
afb75c70b1f515413063f4eabfa7eeb9,N
eac7461ce9b9b8519dda05f4063755cf,N
be1404ae161058bf2a2a0d87a85ba4bd,N
8439b4871bb33c7ff653fe79ee6e9273,N
d6fe0526687d7ba049383c671d27f6db,N
d722b237e02da26b89eadcd90a078b98,N
d8f9df06b398c3e9fa5bf33ec7c4a949,N
411d5ccd69e94cba729f661e9975e0ec,N
06e34a48a3b711eece38fc90970795ab,N
c37cf18a7a3f13bbdd1dc6a32526311b,N
3d23f2546d82f16d22d2aa2f6faaf656,N
6c59813e5136e3d1a10f12d10c41dc62,N
c2dee744ba55f1369e2758032bdd7d25,A-
244e3518f883e1b31a277ad8a9ef9d70,N
979d3d4746dc6f2812ddadd865ea9ede,N
2fed55bcfd6d0f6eefc25a53872c96a2,N
b39e8dd697b04063a4fa13edbb3882ed,N
84f02c24f0e55b32dd3450cd679fbdec,N
0885b11754ee1c8c0cd21576b9f81e97,N
387ac1f427f50af5c173f9d1dd1fc144,N
c288383d77a94ce49199dd072556a1cf,N
76d909b45c64484d609cdfaff642b449,N
5848c5f2b7c8d8ba18df1e6f4e83a9e9,N
3e8333b94e7700a26651e963ba985440,N
0ced506f38a9ad9804443aab8db0d1b6,N
8869bb520e2259233da9ed1d0bec18b0,N
afa16a137ff55589d14e50534a7bb5fc,N
c909475d15efaf694e2a43f1547d869a,N
a4a90d1bd76c2fc25ae009ccf13bd7ab,N
f8d8c595901ecb8fb33b545c3f9883f4,N
9e6e658e152166635bc9f490fd102dee,N
49f75fe9faf62851eaae13696f68bf34,N
0edf2c4c20f0aa2ce016c54ed549b4a4,N
73b68ed1be193d6c3e49c5f07de11646,N
356ba266b4071a22f19fb806e54d5ed0,N
abdc4b9c2b8de0b89066d190cdb6a96b,N
81b11f0f2ca45e48a9e10508c71a9c07,N
09e5517cee32176ab0755cba12b267ec,N
7290a15de2168d109c104297391e4ec7,N
120dbd7eb2055f6cd167cbfd26091572,N
62f01ce6cf11e5609d97a8802215b346,N
f944f702a4e956cf58c01cdc7826f751,N
035dde070e221b77f21d34d6b84538a9,N
27a19ba9abfedd38325ac14982eb5b93,N
0be6ffe2de9ea07503736335640f5200,N
8d72653e5bcaf7d352084a27876b7ed9,N
d3a32f81c66deab598cdfb8a002575a6,N
051a8995896104ed5d41482539829605,N
07806f0756d0ecdf1c86d3b66d991760,N
f2f9d14dc224b2d8bac7808a4eaf78cc,N
939de6f72e12164a046ca4f58cc995cd,N
93173d7fa1d90717c4e1d07ddd9bf782,N
6281234ba30c3193f5823c86d2f8eae9,N
d0ae0377d9d453cfec5f9fc6eac4b00a,N
d20de05b4922a76dbfa76c7db86db2c9,N
14d0e700f5367be1cbc325d8cd69f66e,N
a1f2d14cf4a8dfcce95a690e301b7053,N
88a38058ca195c4a2fdbef73cd53e352,N
9fbf03e5185ab7b1e5c05c0ba32fb6ec,N
92d40cf7e30ac88255e1893cbf96626b,N
88391d03af41c8f662318e3b002fe9d2,N
d9dfe9f770f7c9c96f4c5789d8b27ecb,N
5cb516c5fabf2da85fe6c47b12d11e9d,N
a56855096f2c59974d5deea0c79b0c4d,N
39a4b634fad144f8a0238cbe5d08f989,N
b1dd2e5c96227b0310b66604d8939339,N
a378b389c3d5be742edccaac580fbcfc,N
be7f1a1cdcc894bccb0b0e8c16995859,N
c7244e212006f8e451375ec7fe36576f,N
37b71a7d35ff82850c61df04c934c5d4,N
4993d3280e5197c7d3946a2e76014873,N
99bc0a52fc76b32509c88449614303c7,N
a3f40e614ac85d524fd15da5be0a2e1a,N
9e915b573340e15f0a1e0a56f36a8149,N
253f3d68779113941ec5d9fca233661d,N
2f17bb492c975bd564c041681d5f38fb,N
41dca8cfe13f081cc3a6e57b61956971,N
40e57695b9f63968ef9757133a9662ba,N
a2e08a799852dd94f84a9f3ce764203a,N
1ab45023de0b99ee1481acda8797dbb6,N
e00210c2afde77e1010848bda87f2fd8,N
8075e48e2aa16a9f4a28fe32cc542d0a,N
db5de71fb544ad109137add497567dc3,N
185743537a626a01ed03f2fab502f291,N
9cd45a7296a6e68b4a2f158d83ab0d6e,N
af47ce22d04f3945560957601747940a,A-
34405bb6807033929bc8245380ff03b5,N
ca93d78d8ccb1add006a51340fba0d1d,N
67010f75cb81c667d1a90b49587876c7,N
fd35632623e07a933346f6aa93ea83c0,N
2e44736cd3ab36474ccff310c26d5bb3,N
33ec25b42ca6aea5187c5ac8b105c808,N
1ad193074ad67512fdec7129b8016c25,N
9d9dcaa4522d8f18258e0bdb3c65056a,N
0d0686f5bb1ba77ccd69e058a734119f,N
6486cf1e7622dc617f691b11e7670758,N
f5f1eeb2528d712356bf493a71f8a399,N
c206d8385e0bdca10a62e5ff4782de53,N
a8ca90be1833068adee9b94b40d4f1bf,N
ea70336a08851d524f70ba1a144a181b,A-
98dbe06dfc1e580fdc9b5063968f9c49,N
819059a578f4544de2529dbfbb715fc2,N
1e168a323764c282a6f6ed332a328877,N
d1858bbe7772bec300f4b28c7cde5a27,N
e34ae134b4e68311397c0692bf8cd2d5,N
71fa69b3c814599d312bd37119ae6831,N
0535b560ffad0e3ca64753cdc551d40a,N
5d4fce45c44cb10bb1d8f047e602e0c8,N
bd7cdcae12806048eaabc6018c6bdbe2,N
f6cb0b220a765c79b98ef40409104e23,N
9715166fcd12e7c6c6ee0dff652b045d,N
ed45a3b989a7e478cc4e3e50940fe5c2,N
88786cc6e39834e2c73293fc759f7a72,N
822389a209d92211923931dbe2a115e9,N
8809226622c9db04417c8028685af093,N
1a13be9201f987605acd861e1caa18e1,N
0857a9738c2482d5dfbcc89b9366630e,N
15826bd6b879e3d4cf6e146e7147a9b7,N
dbbf997bfbda9407c530cba116a14e4c,A-
7d59c9750a630563e8a7e1514b575149,N
01d5271865187e02553d5dc525367110,N
5bb6193930fea25a4343b3826fb90451,N
cfaaf461cdc11cc2fc23ff9239edbf66,N
ecc7f416133da63f60bcc8c22e57db2f,N
